,407,53,65,111,154,158,229,234,236,340,381,time
0,769.997748684793,769.7169930669486,769.7161173126312,769.7165039877158,769.7166778461619,769.7154146605202,769.7154549612295,769.7172847918166,769.7159562230387,769.715464309902,769.7168311177512,0
1,742.8743716113554,742.4513102294312,742.4541305622756,742.4513704175455,742.4530460546423,742.450517176941,742.4555957666915,742.4526135649722,742.4506856703897,742.4513979856291,742.4519453814954,1
2,716.602635753691,716.0505245304729,716.053295967926,716.0508118164576,716.0545540339915,716.0497635676585,716.0546602398327,716.0519853358333,716.0508814162366,716.0516090757369,716.0511406345144,2
3,691.1675489109002,690.493430980763,690.4937447858626,690.4918883542739,690.4963075032166,690.4933672683426,690.4944571598448,690.4916418894543,690.4901969571378,690.4937173497264,690.4901762596494,3
4,666.5521588745015,665.7475993868815,665.7495640291233,665.7460161219057,665.7502999688289,665.7477669783282,665.7503153926975,665.748116179708,665.7538289243997,665.7486519663872,665.7484890966697,4
5,644.0427545934484,641.7934457730635,641.7961371621556,641.794380498911,641.7956035394793,641.7931626186553,641.7958269301573,641.7936768972307,641.8108193721346,641.795736193501,641.7976861165293,5
6,621.5440151315177,618.6095726273819,618.6099474674857,618.6079854377791,618.6091037979335,618.6068617461386,618.6133193149253,618.6085356554645,618.6364118473057,618.6107608258335,618.6121078427389,6
7,614.7288889674129,596.1691024228711,596.1693439624491,596.1672594437537,596.1692109466006,596.1662372743247,596.1724967468497,596.172636196822,596.194905721612,596.1748435101016,596.172780835198,7
8,593.152371187228,574.4537319911708,574.4533567051728,574.4560325186641,574.4540309713185,574.4498758788475,574.4556424675259,574.4556102929813,574.4784463226206,574.4590853374187,574.4689967660937,8
9,571.7176925113818,553.4403553556605,553.4426286045547,553.441791376653,553.4418651457122,553.4363566322507,553.4425821722947,553.4437261540444,553.4644947725861,553.4482719570424,553.4573325921294,9
10,555.9227613815735,533.1084258162423,533.1104460054902,533.1113895481864,533.110758414759,533.1068517260571,533.1104153605407,533.1211802608,533.1320943484105,533.1246962206164,533.1321916707788,10
11,543.1076352368154,513.4386012068311,513.4424086579816,513.4428867320404,513.441827454554,513.4417018184047,513.4438023513527,513.4539939242773,513.470743375907,513.4547998832721,513.461416088746,11
12,523.2104396677946,494.4124643940827,494.4153008930914,494.419310486673,494.41510115941924,494.414490945156,494.41792365829656,494.42633554852574,494.44303653472207,494.4351595300331,494.4381194735456,12
13,504.0014513407101,476.009373162605,476.0222394065151,476.0162950461201,476.0133332342272,476.0140754469163,476.0158077929154,476.0228903813429,476.0400700790926,476.0357583292419,476.03440439111165,13
14,486.0797951961453,458.2119051765153,458.2242776262956,458.21853021666055,458.2156786585779,458.21672701498545,458.2200111556164,458.2255719932124,458.24164435611135,458.2373197268438,458.2365870132189,14
15,470.2378300060436,441.0057726031206,441.0165725166746,441.00944895602555,441.00634602277074,441.0069653004715,441.0102846216243,441.01601342737797,441.03137220365136,441.026797686649,441.0302834931309,15
16,453.2059050890963,424.3699094386491,424.37759623188015,424.37052246943557,424.36731114604544,424.36800884490714,424.3816078557681,424.376741131108,424.3949717827025,424.38710971112425,424.3939978368858,16
17,436.69964537205556,408.28467606675343,408.2934416159229,408.28642694705536,408.28227931825774,408.2863997852514,408.29602963675933,408.29167480731746,408.31263598987283,408.3045811530436,408.30981879950406,17
18,420.32116395254974,392.7371054377881,392.74633461749556,392.7423600816265,392.74232673600596,392.7390919630966,392.74811139757975,392.7455188284769,392.7641337661164,392.75696514837176,392.76124963882506,18
19,406.0502081178823,377.7130050160365,377.72036546356924,377.7174075607391,377.71949928862733,377.72526404004645,377.73149581698164,377.71928279388874,377.7455244035213,377.7303520904107,377.73449702608497,19
20,390.6648655002464,363.19347615880883,363.2016307214186,363.1981603341299,363.19968502037534,363.20639650707994,363.21400903893766,363.2009241953014,363.22783915784987,363.2108789165135,363.2140685001753,20
21,375.90183062529695,349.1654911736452,349.18504080295395,349.17869392316254,349.17132268982544,349.17785630184306,349.18503768389155,349.1725499965302,349.2078104398517,349.1942021611007,349.1968254883703,21
22,361.56522590106357,335.6143839730088,335.63475894493615,335.6274208177229,335.61987127581943,335.62925071762953,335.63318379883674,335.621456536981,335.6603795903344,335.64405440673187,335.65045755745723,22
23,347.8764810731364,322.52585470115764,322.54586484651213,322.5402822373705,322.5323816025686,322.54047317648354,322.551409516203,322.5330313703515,322.57554568249014,322.55667940236236,322.5655213539072,23
24,336.7110154075613,309.89669145403076,309.92604430972216,309.90030371298917,309.8926042593418,309.91775712911607,309.91094888588015,309.8976183665147,309.9366965661467,309.9213803776109,309.9282554772445,24
25,323.7088366588891,297.694943911852,297.7206671771887,297.69588716932367,297.69375885344743,297.7161074275671,297.70861613416616,297.69441714306413,297.7324184234991,297.7161709026603,297.72524562739403,25
26,311.1706681067547,285.9170231583016,285.9385493867802,285.91433724042736,285.91253182839955,285.9409648641925,285.9286637908172,285.91408743843795,285.9504741462097,285.9341921692351,285.94501313079655,26
27,299.0744992820942,274.5579673360843,274.5659980937929,274.5426564972662,274.5411758558705,274.5698213202618,274.55742560790543,274.54238835573534,274.5784734110448,274.5630622940555,274.57234564674235,27
28,287.64052097773373,263.5862362581876,263.59116567102666,263.56876571838256,263.58329205298793,263.5991038428367,263.5837833372137,263.5713543795707,263.6081851398191,263.6011982381049,263.59826844285266,28
29,276.3489369636942,252.99951746424765,253.00697097426624,252.9856869263755,252.9950643710868,253.01070546731597,252.99793271085326,252.9831569609252,253.01956159658377,253.01336350001748,253.00900394286353,29
30,266.393097556079,242.78623322534324,242.79185374651846,242.77334026004385,242.78081323209483,242.79869874361785,242.78338793875838,242.77544426135196,242.80831762175492,242.79986272319766,242.7950506122782,30
31,258.06957237371654,232.93971235448947,232.94539720086556,232.92182654408552,232.93345651877326,232.94615569224547,232.93230662599845,232.92408597301917,232.9636198884662,232.95370988941568,232.94357625192663,31
32,249.33779200868884,223.4414948776292,223.44473297222592,223.4284153374069,223.44348063752375,223.44568308192459,223.43858324121192,223.42506944331686,223.46982841603645,223.4553722632035,223.45266619352154,32
33,239.88911860311984,214.2823622519865,214.29338777341522,214.2699501527528,214.284687051574,214.28661044943962,214.27927434171391,214.26903126741072,214.32151265732207,214.3018394912779,214.29278898699422,33
34,230.30010866773972,205.45719528659802,205.46583780617456,205.44170307593484,205.45700485434236,205.4589190747316,205.45406266687013,205.44104727807996,205.49198726656934,205.4723124960385,205.4643926908137,34
35,221.9555255441282,196.95366776497116,196.95900585120768,196.9343781837429,196.9498191562541,196.9504259055379,196.9457661542547,196.93527323763223,196.98235400096382,196.9638414762086,196.95646863412162,35
36,214.9860530463888,188.75570365953266,188.76190258587363,188.737271758554,188.7534396927343,188.7687900236647,188.74858483390042,188.7382618718104,188.79323654892895,188.7720653402446,188.76051151336097,36
37,207.89256021017587,180.86027415816497,180.86521837470116,180.8425541722517,180.85657062005905,180.87889236815303,180.85938314850887,180.8421439117784,180.8970909548321,180.87620994681933,180.87390946075394,37
38,199.43717919582784,173.25491724255983,173.2597401849195,173.24198035302337,173.25241193148398,173.2813613663318,173.25536747352587,173.23863619154085,173.29278623429428,173.27008151247094,173.31135750814096,38
39,191.5610048422641,165.93189120101837,165.93743689655932,165.91957308482452,165.93301753301046,165.95821794589622,165.9344984848822,165.92080496254405,165.96855367528912,165.94882309669993,165.99267159155636,39
40,184.9719949117632,158.8825529830577,158.88773086171355,158.87270072011842,158.88357642343698,158.91778941967928,158.88536090870204,158.87535446767797,158.92181851329124,158.89888816711476,158.9419261114106,40
41,177.5677011989762,152.09979508257217,152.1110338793428,152.09204999798152,152.0994525520144,152.13506409659647,152.1158581928458,152.09499175255974,152.14967707172102,152.11376449110676,152.15691064204924,41
42,170.37505178486143,145.57618821913303,145.59135464556852,145.5648937909306,145.5713948678442,145.60614767125318,145.58732715319255,145.5752156178322,145.62308915864645,145.58554317973824,145.63747915289863,42
43,164.99572044252605,139.3101909065156,139.3106850790596,139.28593479560746,139.30387200579278,139.33124782489716,139.30971456435665,139.2971284537388,139.34656045823738,139.32269425366547,139.3604230399181,43
